0.000000, 1.000000
0.014683, 1.000000
0.029365, 1.000000
0.044048, 1.000000
0.058731, 1.000000
0.073414, 1.000000
0.088096, 1.000000
0.102779, 1.000000
0.117462, 1.000000
0.132145, 1.000000
0.146827, 1.000000
0.161510, 1.000000
0.176193, 1.000000
0.190876, 1.000000
0.205558, 1.000000
0.220241, 1.000000
0.234924, 1.000000
0.249607, 1.000000
0.264289, 1.000000
0.278972, 1.000000
0.293655, 1.000000
0.308338, 1.000000
0.323020, 1.000000
0.337703, 1.000000
0.352386, 1.000000
0.367069, 1.000000
0.381751, 1.000000
0.396434, 1.000000
0.411117, 1.000000
0.425800, 1.000000
0.440482, 1.000000
0.455165, 1.000000
0.469848, 1.000000
0.484531, 1.000000
0.499213, 1.000000
0.513896, 1.000000
0.528579, 1.000000
0.543262, 1.000000
0.557944, 1.000000
0.572627, 1.000000
0.587310, 1.000000
0.601992, 1.000000
0.616675, 1.000000
0.631358, 1.000000
0.646041, 1.000000
0.660723, 1.000000
0.675406, 1.000000
0.690089, 1.000000
0.704772, 1.000000
0.719454, 1.000000
0.734137, 1.000000
0.748820, 1.000000
0.763503, 1.000000
0.778185, 1.000000
0.792868, 1.000000
0.807551, 1.000000
0.822234, 1.000000
0.836916, 1.000000
0.851599, 1.000000
0.866282, 1.000000
0.880965, 1.000000
0.895647, 1.000000
0.910330, 1.000000
0.925013, 1.000000
0.939696, 1.000000
0.954378, 1.000000
0.969061, 1.000000
0.983744, 1.000000
0.998427, 1.000000
1.013109, 1.000000
1.027792, 1.000000
1.042475, 1.000000
1.057158, 1.000000
1.071840, 1.000000
1.086523, 1.000000
1.101206, 1.000000
1.115889, 1.000000
1.130571, 1.000000
1.145254, 1.000000
1.159937, 1.000000
1.174619, 1.000000
1.189302, 1.000000
1.203985, 1.000000
1.218668, 1.000000
1.233350, 1.000000
1.248033, 1.000000
1.262716, 1.000000
1.277399, 1.000000
1.292081, 1.000000
1.306764, 1.000000
1.321447, 1.000000
1.336130, 1.000000
1.350812, 1.000000
1.365495, 1.000000
1.380178, 1.000000
1.394861, 1.000000
1.409543, 1.000000
1.424226, 1.000000
1.438909, 1.000000
1.453592, 1.000000
1.468274, 1.000000
1.482957, 1.000000
1.497640, 1.000000
1.512323, 1.000000
1.527005, 1.000000
1.541688, 1.000000
1.556371, 1.000000
1.571054, 1.000000
1.585736, 1.000000
1.600419, 1.000000
1.615102, 1.000000
1.629785, 1.000000
1.644467, 1.000000
1.659150, 1.000000
1.673833, 1.000000
1.688516, 1.000000
1.703198, 1.000000
1.717881, 1.000000
1.732564, 1.000000
1.747246, 1.000000
1.761929, 1.000000
1.776612, 1.000000
1.791295, 1.000000
1.805977, 1.000000
1.820660, 1.000000
1.835343, 1.000000
1.850026, 1.000000
1.864708, 1.000000
1.879391, 1.000000
1.894074, 1.000000
1.908757, 1.000000
1.923439, 1.000000
1.938122, 1.000000
1.952805, 1.000000
1.967488, 1.000000
1.982170, 1.000000
1.996853, 1.000000
2.011536, 1.000000
2.026219, 1.000000
2.040901, 1.000000
2.055584, 1.000000
2.070267, 1.000000
2.084950, 1.000000
2.099632, 1.000000
2.114315, 1.000000
2.128998, 1.000000
2.143681, 1.000000
2.158363, 1.000000
2.173046, 1.000000
2.187729, 1.000000
2.202412, 1.000000
2.217094, 1.000000
2.231777, 1.000000
2.246460, 1.000000
2.261143, 1.000000
2.275825, 1.000000
2.290508, 1.000000
2.305191, 1.000000
2.319873, 1.000000
2.334556, 1.000000
2.349239, 1.000000
2.363922, 1.000000
2.378604, 1.000000
2.393287, 1.000000
2.407970, 1.000000
2.422653, 1.000000
2.437335, 1.000000
2.452018, 1.000000
2.466701, 1.000000
2.481384, 1.000000
2.496066, 1.000000
2.510749, 1.000000
2.525432, 1.000000
2.540115, 1.000000
2.554797, 1.000000
2.569480, 1.000000
2.584163, 1.000000
2.598846, 1.000000
2.613528, 1.000000
2.628211, 1.000000
2.642894, 1.000000
2.657577, 1.000000
2.672259, 1.000000
2.686942, 1.000000
2.701625, 1.000000
2.716308, 1.000000
2.730990, 1.000000
2.745673, 1.000000
2.760356, 1.000000
2.775039, 1.000000
2.789721, 1.000000
2.804404, 1.000000
2.819087, 1.000000
2.833770, 1.000000
2.848452, 1.000000
2.863135, 1.000000
2.877818, 1.000000
2.892500, 1.000000
2.907183, 1.000000
2.921866, 1.000000
2.936549, 1.000000
2.951231, 1.000000
2.965914, 1.000000
2.980597, 1.000000
2.995280, 1.000000
3.009962, 1.000000
3.024645, 1.000000
3.039328, 1.000000
3.054011, 1.000000
3.068693, 1.000000
3.083376, 1.000000
3.098059, 1.000000
3.112742, 1.000000
3.127424, 1.000000
3.142107, 1.000000
3.156790, 1.000000
3.171473, 1.000000
3.186155, 1.000000
3.200838, 1.000000
3.215521, 1.000000
3.230204, 1.000000
3.244886, 1.000000
3.259569, 1.000000
3.274252, 1.000000
3.288935, 1.000000
3.303617, 1.000000
3.318300, 1.000000
3.332983, 1.000000
3.347666, 1.000000
3.362348, 1.000000
3.377031, 1.000000
3.391714, 1.000000
3.406397, 1.000000
3.421079, 1.000000
3.435762, 1.000000
3.450445, 1.000000
3.465127, 1.000000
3.479810, 1.000000
3.494493, 1.000000
3.509176, 1.000000
3.523858, 1.000000
3.538541, 1.000000
3.553224, 1.000000
3.567907, 1.000000
3.582589, 1.000000
3.597272, 1.000000
3.611955, 1.000000
3.626638, 1.000000
3.641320, 1.000000
3.656003, 1.000000
3.670686, 1.000000
3.685369, 1.000000
3.700051, 1.000000
3.714734, 1.000000
3.729417, 1.000000
3.744100, 1.000000
3.758782, 1.000000
3.773465, 1.000000
3.788148, 1.000000
3.802831, 1.000000
3.817513, 1.000000
3.832196, 1.000000
3.846879, 1.000000
3.861562, 1.000000
3.876244, 1.000000
3.890927, 1.000000
3.905610, 1.000000
3.920293, 1.000000
3.934975, 1.000000
3.949658, 1.000000
3.964341, 1.000000
3.979024, 1.000000
3.993706, 1.000000
4.008389, 1.000000
4.023072, 1.000000
4.037754, 1.000000
4.052437, 1.000000
4.067120, 1.000000
4.081803, 1.000000
4.096485, 1.000000
4.111168, 1.000000
4.125851, 1.000000
4.140534, 1.000000
4.155216, 1.000000
4.169899, 1.000000
4.184582, 1.000000
4.199265, 1.000000
4.213947, 1.000000
4.228630, 1.000000
4.243313, 1.000000
4.257996, 1.000000
4.272678, 1.000000
4.287361, 1.000000
4.302044, 1.000000
4.316727, 1.000000
4.331409, 1.000000
4.346092, 1.000000
4.360775, 1.000000
4.375458, 1.000000
4.390140, 1.000000
4.404823, 1.000000
4.419506, 1.000000
4.434189, 1.000000
4.448871, 1.000000
4.463554, 1.000000
4.478237, 1.000000
4.492920, 1.000000
4.507602, 1.000000
4.522285, 1.000000
4.536968, 1.000000
4.551651, 1.000000
4.566333, 1.000000
4.581016, 1.000000
4.595699, 1.000000
4.610381, 1.000000
4.625064, 1.000000
4.639747, 1.000000
4.654430, 1.000000
4.669112, 1.000000
4.683795, 1.000000
4.698478, 1.000000
4.713161, 1.000000
4.727843, 1.000000
4.742526, 1.000000
4.757209, 1.000000
4.771892, 1.000000
4.786574, 1.000000
4.801257, 1.000000
4.815940, 1.000000
4.830623, 1.000000
4.845305, 1.000000
4.859988, 1.000000
4.874671, 1.000000
4.889354, 1.000000
4.904036, 1.000000
4.918719, 1.000000
4.933402, 1.000000
4.948085, 1.000000
4.962767, 1.000000
4.977450, 1.000000
4.992133, 1.000000
5.006816, 1.000000
5.021498, 1.000000
5.036181, 1.000000
5.050864, 1.000000
5.065547, 1.000000
5.080229, 1.000000
5.094912, 1.000000
5.109595, 1.000000
5.124278, 1.000000
5.138960, 1.000000
5.153643, 1.000000
5.168326, 1.000000
5.183008, 1.000000
5.197691, 1.000000
5.212374, 1.000000
5.227057, 1.000000
5.241739, 1.000000
5.256422, 1.000000
5.271105, 1.000000
5.285788, 1.000000
5.300470, 1.000000
5.315153, 1.000000
5.329836, 1.000000
5.344519, 1.000000
5.359201, 1.000000
5.373884, 1.000000
5.388567, 1.000000
5.403250, 1.000000
5.417932, 1.000000
5.432615, 1.000000
5.447298, 1.000000
5.461981, 1.000000
5.476663, 1.000000
5.491346, 1.000000
5.506029, 1.000000
5.520712, 1.000000
5.535394, 1.000000
5.550077, 1.000000
5.564760, 1.000000
5.579443, 1.000000
5.594125, 1.000000
5.608808, 1.000000
5.623491, 1.000000
5.638174, 1.000000
5.652856, 1.000000
5.667539, 1.000000
5.682222, 1.000000
5.696905, 1.000000
5.711587, 1.000000
5.726270, 1.000000
5.740953, 1.000000
5.755636, 1.000000
5.770318, 1.000000
5.785001, 1.000000
5.799684, 1.000000
5.814366, 1.000000
5.829049, 1.000000
5.843732, 1.000000
5.858415, 1.000000
5.873097, 1.000000
5.887780, 1.000000
5.902463, 1.000000
5.917146, 1.000000
5.931828, 1.000000
5.946511, 1.000000
5.961194, 1.000000
5.975877, 1.000000
5.990559, 1.000000
6.005242, 1.000000
6.019925, 1.000000
6.034608, 1.000000
6.049290, 1.000000
6.063973, 1.000000
6.078656, 1.000000
6.093339, 1.000000
6.108021, 1.000000
6.122704, 1.000000
6.137387, 1.000000
6.152070, 1.000000
6.166752, 1.000000
6.181435, 1.000000
6.196118, 1.000000
6.210801, 1.000000
6.225483, 1.000000
6.240166, 1.000000
6.254849, 1.000000
6.269532, 1.000000
6.284214, 1.000000
6.298897, 1.000000
6.313580, 1.000000
6.328263, 1.000000
6.342945, 1.000000
6.357628, 1.000000
6.372311, 1.000000
6.386993, 1.000000
6.401676, 1.000000
6.416359, 1.000000
6.431042, 1.000000
6.445724, 1.000000
