0.000000	0.000000	0.000000	10000000.000000
0.000000	0.000000	0.100000	-14879.261628
0.000000	0.000000	0.200000	-14948.559614
0.000000	0.000000	0.300000	-14891.836025
0.000000	0.000000	0.400000	-14817.658781
0.000000	0.000000	0.500000	-14769.416977
0.000000	0.000000	0.600000	-14767.166123
0.000000	0.000000	0.700000	-14796.902352
0.000000	0.000000	0.800000	-14819.070522
0.000000	0.000000	0.900000	-14746.609701
0.000000	0.000000	1.000000	10000000.000000

0.000000	0.100000	0.000000	10000000.000000
0.000000	0.100000	0.100000	-14854.606558
0.000000	0.100000	0.200000	-14936.300897
0.000000	0.100000	0.300000	-14894.459826
0.000000	0.100000	0.400000	-14830.701957
0.000000	0.100000	0.500000	-14788.611244
0.000000	0.100000	0.600000	-14784.281723
0.000000	0.100000	0.700000	-14805.861016
0.000000	0.100000	0.800000	-14817.835250
0.000000	0.100000	0.900000	-14731.081059
0.000000	0.100000	1.000000	10000000.000000

0.000000	0.200000	0.000000	10000000.000000
0.000000	0.200000	0.100000	-14830.470452
0.000000	0.200000	0.200000	-14924.085554
0.000000	0.200000	0.300000	-14896.126700
0.000000	0.200000	0.400000	-14841.263023
0.000000	0.200000	0.500000	-14803.694410
0.000000	0.200000	0.600000	-14797.765736
0.000000	0.200000	0.700000	-14813.042402
0.000000	0.200000	0.800000	-14815.218857
0.000000	0.200000	0.900000	-14715.284699
0.000000	0.200000	1.000000	10000000.000000

0.000000	0.300000	0.000000	10000000.000000
0.000000	0.300000	0.100000	-14806.348486
0.000000	0.300000	0.200000	-14912.011412
0.000000	0.300000	0.300000	-14896.940733
0.000000	0.300000	0.400000	-14849.691280
0.000000	0.300000	0.500000	-14815.900309
0.000000	0.300000	0.600000	-14808.720552
0.000000	0.300000	0.700000	-14818.689501
0.000000	0.300000	0.800000	-14811.451049
0.000000	0.300000	0.900000	-14698.871864
0.000000	0.300000	1.000000	10000000.000000

0.000000	0.400000	0.000000	10000000.000000
0.000000	0.400000	0.100000	-14781.792453
0.000000	0.400000	0.200000	-14900.167735
0.000000	0.400000	0.300000	-14897.021208
0.000000	0.400000	0.400000	-14856.316729
0.000000	0.400000	0.500000	-14825.832669
0.000000	0.400000	0.600000	-14817.605216
0.000000	0.400000	0.700000	-14823.032837
0.000000	0.400000	0.800000	-14806.802770
0.000000	0.400000	0.900000	-14681.533933
0.000000	0.400000	1.000000	10000000.000000

0.000000	0.500000	0.000000	10000000.000000
0.000000	0.500000	0.100000	-14756.386280
0.000000	0.500000	0.200000	-14888.624565
0.000000	0.500000	0.300000	-14896.260448
0.000000	0.500000	0.400000	-14861.431285
0.000000	0.500000	0.500000	-14833.844206
0.000000	0.500000	0.600000	-14824.742164
0.000000	0.500000	0.700000	-14826.277839
0.000000	0.500000	0.800000	-14801.519579
0.000000	0.500000	0.900000	-14662.977286
0.000000	0.500000	1.000000	10000000.000000

0.000000	0.600000	0.000000	10000000.000000
0.000000	0.600000	0.100000	-14729.733086
0.000000	0.600000	0.200000	-14877.431870
0.000000	0.600000	0.300000	-14894.010954
0.000000	0.600000	0.400000	-14865.284806
0.000000	0.600000	0.500000	-14840.241646
0.000000	0.600000	0.600000	-14830.410389
0.000000	0.600000	0.700000	-14828.434331
0.000000	0.600000	0.800000	-14795.804203
0.000000	0.600000	0.900000	-14642.909244
0.000000	0.600000	1.000000	10000000.000000

0.000000	0.700000	0.000000	10000000.000000
0.000000	0.700000	0.100000	-14701.452391
0.000000	0.700000	0.200000	-14866.622087
0.000000	0.700000	0.300000	-14890.511547
0.000000	0.700000	0.400000	-14868.087615
0.000000	0.700000	0.500000	-14845.285671
0.000000	0.700000	0.600000	-14834.846519
0.000000	0.700000	0.700000	-14829.062046
0.000000	0.700000	0.800000	-14789.816698
0.000000	0.700000	0.900000	-14621.032269
0.000000	0.700000	1.000000	10000000.000000

0.000000	0.800000	0.000000	10000000.000000
0.000000	0.800000	0.100000	-14671.186161
0.000000	0.800000	0.200000	-14856.213558
0.000000	0.800000	0.300000	-14886.060189
0.000000	0.800000	0.400000	-14870.015276
0.000000	0.800000	0.500000	-14849.195158
0.000000	0.800000	0.600000	-14838.249258
0.000000	0.800000	0.700000	-14828.346915
0.000000	0.800000	0.800000	-14783.680244
0.000000	0.800000	0.900000	-14597.045959
0.000000	0.800000	1.000000	10000000.000000

0.000000	0.900000	0.000000	10000000.000000
0.000000	0.900000	0.100000	-14638.612274
0.000000	0.900000	0.200000	-14846.213825
0.000000	0.900000	0.300000	-14880.905546
0.000000	0.900000	0.400000	-14871.036275
0.000000	0.900000	0.500000	-14852.152903
0.000000	0.900000	0.600000	-14840.776375
0.000000	0.900000	0.700000	-14826.547685
0.000000	0.900000	0.800000	-14777.488098
0.000000	0.900000	0.900000	-14570.656279
0.000000	0.900000	1.000000	10000000.000000

0.000000	1.000000	0.000000	10000000.000000
0.000000	1.000000	0.100000	-14603.461560
0.000000	1.000000	0.200000	-14836.622454
0.000000	1.000000	0.300000	-14875.247201
0.000000	1.000000	0.400000	-14870.737834
0.000000	1.000000	0.500000	-14854.305320
0.000000	1.000000	0.600000	-14842.126666
0.000000	1.000000	0.700000	-14823.897236
0.000000	1.000000	0.800000	-14771.303783
0.000000	1.000000	0.900000	-14541.591025
0.000000	1.000000	1.000000	10000000.000000

0.100000	0.000000	0.000000	10000000.000000
0.100000	0.000000	0.100000	-15000.712127
0.100000	0.000000	0.200000	-15140.346079
0.100000	0.000000	0.300000	-15117.118234
0.100000	0.000000	0.400000	-15051.421075
0.100000	0.000000	0.500000	-15004.265523
0.100000	0.000000	0.600000	-14993.909328
0.100000	0.000000	0.700000	-15007.696376
0.100000	0.000000	0.800000	-15002.281441
0.100000	0.000000	0.900000	-14858.921764
